Year,CommodityCode,CropName,CountyCode,County,HarvestedAcres,YieldUnitAcre,Production,PriceDollarsUnit,Unit,ValueDollars,lat,long
1982,216299,GRAPESWINE,47,Merced,13400.0,9.7,130000.0,392.85,TONS,51070000,37.1919,-120.7177
1983,216299,GRAPESWINE,47,Merced,13600.0,10.37,141000.0,349.32,TONS,49254000,37.1919,-120.7177
1984,216299,GRAPESWINE,47,Merced,13600.0,11.18,152000.0,525.6,TONS,79891000,37.1919,-120.7177
1985,216299,GRAPESWINE,47,Merced,13700.0,9.2,126000.0,424.01,TONS,53425000,37.1919,-120.7177
1986,216299,GRAPESWINE,47,Merced,12900.0,8.6,111000.0,300.92,TONS,33402000,37.1919,-120.7177
1987,216299,GRAPESWINE,47,Merced,12400.0,12.02,149000.0,424.19,TONS,63205000,37.1919,-120.7177
1988,216299,GRAPESWINE,47,Merced,12200.0,11.23,137000.0,421.8,TONS,57787000,37.1919,-120.7177
1989,216299,GRAPESWINE,47,Merced,11600.0,10.09,117000.0,428.88,TONS,50179000,37.1919,-120.7177
1990,216299,GRAPESWINE,47,Merced,11200.0,9.02,101000.0,334.29,TONS,33763000,37.1919,-120.7177
1991,216299,GRAPESWINE,47,Merced,11317.0,11.36,128596.0,325.21,TONS,41821000,37.1919,-120.7177
1992,216299,GRAPESWINE,47,Merced,11075.0,9.73,107757.0,315.4,TONS,33987000,37.1919,-120.7177
1993,216299,GRAPESWINE,47,Merced,9819.0,6.69,65702.0,274.09,TONS,18008000,37.1919,-120.7177
1994,216299,GRAPESWINE,47,Merced,11397.0,9.93,113138.0,237.65,TONS,26887000,37.1919,-120.7177
1995,216299,GRAPESWINE,47,Merced,11542.0,10.71,123574.0,278.11,TONS,34367000,37.1919,-120.7177
1996,216299,GRAPESWINE,47,Merced,10729.0,7.78,83485.0,251.46,TONS,20993000,37.1919,-120.7177
1997,216299,GRAPESWINE,47,Merced,11499.0,9.76,112253.0,259.89,TONS,29173000,37.1919,-120.7177
1998,216299,GRAPESWINE,47,Merced,11523.0,8.88,102284.0,275.0,TONS,28125000,37.1919,-120.7177
1999,216299,GRAPESWINE,47,Merced,14517.0,8.11,117727.0,209.0,TONS,24567000,37.1919,-120.7177
2000,216299,GRAPESWINE,47,Merced,14437.0,9.32,134583.0,288.0,TONS,38729000,37.1919,-120.7177
2001,216299,GRAPESWINE,47,Merced,15050.0,6.97,104938.0,411.0,TONS,43091000,37.1919,-120.7177
2002,216299,GRAPESWINE,47,Merced,14458.0,6.11,88283.0,526.0,TONS,46399000,37.1919,-120.7177
2003,216299,GRAPESWINE,47,Merced,13614.0,9.69,131857.0,435.0,TONS,57359000,37.1919,-120.7177
2004,216299,GRAPESWINE,47,Merced,11990.0,6.57,78725.0,458.0,TONS,36087000,37.1919,-120.7177
2005,216299,GRAPESWINE,47,Merced,11146.0,8.27,92151.0,269.0,TONS,24831000,37.1919,-120.7177
2006,216299,GRAPESWINE,47,Merced,12896.0,8.81,113580.0,249.0,TONS,28303000,37.1919,-120.7177
2007,216299,GRAPESWINE,47,Merced,13148.0,8.89,116940.0,239.0,TONS,27982000,37.1919,-120.7177
2008,216299,GRAPESWINE,47,Merced,11331.0,9.53,108000.0,241.0,TONS,26028000,37.1919,-120.7177
2009,216299,GRAPESWINE,47,Merced,13326.0,8.13,108389.0,217.0,TONS,23509000,37.1919,-120.7177
2010,216299,GRAPESWINE,47,Merced,14186.0,8.66,122900.0,193.0,TONS,23734000,37.1919,-120.7177
2011,216299,GRAPESWINE,47,Merced,14464.0,7.93,114720.0,208.0,TONS,23818000,37.1919,-120.7177
2012,216299,GRAPESWINE,47,Merced,14563.0,8.16,118850.0,180.0,TONS,21410000,37.1919,-120.7177
2013,216299,GRAPESWINE,47,Merced,14370.0,8.36,120100.0,157.0,TONS,18903000,37.1919,-120.7177
2014,216299,GRAPESWINE,47,Merced,13440.0,8.53,114600.0,136.0,TONS,15620000,37.1919,-120.7177
2015,216299,GRAPESWINE,47,Merced,12803.0,8.36,107020.0,130.0,TONS,13873000,37.1919,-120.7177
2016,216299,GRAPESWINE,47,Merced,17230.0,8.94,154000.0,121.0,TONS,18691000,37.1919,-120.7177
2017,216299,GRAPESWINE,47,Merced,15979.0,7.41,118400.0,143.0,TONS,16936000,37.1919,-120.7177
2018,216299,GRAPESWINE,47,Merced,12580.0,10.13,127400.0,143.0,TONS,18258000,37.1919,-120.7177
2019,216299,GRAPESWINE,47,Merced,13536.0,7.8,105600.0,219.0,TONS,23137000,37.1919,-120.7177
2020,216299,GRAPESWINE,47,Merced,13333.0,9.1,121300.0,176.0,TONS,21333000,37.1919,-120.7177
2010,216299,GRAPESWINE,51,Mono,25.0,3.0,75.0,637.33,TONS,47800,37.9391,-118.8869
2011,216299,GRAPESWINE,51,Mono,3.0,25.0,75.0,653.33,TONS,49000,37.9391,-118.8869
2012,216299,GRAPESWINE,51,Mono,4.0,23.5,94.0,670.21,TONS,63000,37.9391,-118.8869
2013,216299,GRAPESWINE,51,Mono,25.0,3.52,88.0,647.73,TONS,57000,37.9391,-118.8869
1982,216299,GRAPESWINE,53,Monterey,44900.0,2.1,94300.0,1123.98,TONS,105991000,36.2171,-121.2388
1983,216299,GRAPESWINE,53,Monterey,44700.0,2.95,132000.0,1409.82,TONS,186096000,36.2171,-121.2388
1984,216299,GRAPESWINE,53,Monterey,44900.0,4.01,180000.0,1376.43,TONS,247758000,36.2171,-121.2388
1985,216299,GRAPESWINE,53,Monterey,44300.0,3.86,171000.0,1397.82,TONS,239027000,36.2171,-121.2388
1986,216299,GRAPESWINE,53,Monterey,44800.0,3.84,172000.0,1388.91,TONS,238892000,36.2171,-121.2388
1987,216299,GRAPESWINE,53,Monterey,44300.0,3.16,140000.0,1328.04,TONS,185925000,36.2171,-121.2388
1988,216299,GRAPESWINE,53,Monterey,46000.0,4.35,200000.0,1236.79,TONS,247357000,36.2171,-121.2388
1989,216299,GRAPESWINE,53,Monterey,43000.0,4.3,185000.0,1226.93,TONS,226982000,36.2171,-121.2388
1990,216299,GRAPESWINE,53,Monterey,45100.0,3.81,172000.0,1247.49,TONS,214568000,36.2171,-121.2388
1991,216299,GRAPESWINE,53,Monterey,43000.0,2.88,124000.0,1136.9,TONS,140976000,36.2171,-121.2388
1992,216299,GRAPESWINE,53,Monterey,43300.0,4.09,177000.0,976.93,TONS,172916000,36.2171,-121.2388
1993,216299,GRAPESWINE,53,Monterey,41114.0,4.99,205000.0,1161.38,TONS,238082000,36.2171,-121.2388
1994,216299,GRAPESWINE,53,Monterey,40144.0,5.01,201000.0,1185.9,TONS,238366000,36.2171,-121.2388
1995,216299,GRAPESWINE,53,Monterey,39636.0,5.65,224000.0,1123.23,TONS,251604000,36.2171,-121.2388
1996,216299,GRAPESWINE,53,Monterey,38165.0,5.5,210000.0,1038.01,TONS,217983000,36.2171,-121.2388
1997,216299,GRAPESWINE,53,Monterey,38179.0,7.05,269000.0,946.52,TONS,254615000,36.2171,-121.2388
1998,216299,GRAPESWINE,53,Monterey,38614.0,4.45,172000.0,1013.84,TONS,174380000,36.2171,-121.2388
2002,216299,GRAPESWINE,53,Monterey,34287.0,4.41,151344.0,1058.64,TONS,160219000,36.2171,-121.2388
2003,216299,GRAPESWINE,53,Monterey,37325.0,3.86,143947.0,1022.0,TONS,147065000,36.2171,-121.2388
2004,216299,GRAPESWINE,53,Monterey,32131.0,4.63,148860.0,1200.0,TONS,178610000,36.2171,-121.2388
2005,216299,GRAPESWINE,53,Monterey,28294.0,5.92,167488.0,1214.0,TONS,203412000,36.2171,-121.2388
2006,216299,GRAPESWINE,53,Monterey,27873.0,4.27,118923.0,1090.0,TONS,129663000,36.2171,-121.2388
2007,216299,GRAPESWINE,53,Monterey,28030.0,2.94,82321.0,963.0,TONS,79309000,36.2171,-121.2388
2008,216299,GRAPESWINE,53,Monterey,28167.0,4.24,119384.0,748.0,TONS,89335000,36.2171,-121.2388
2009,216299,GRAPESWINE,53,Monterey,26801.0,5.02,134408.0,759.0,TONS,101973000,36.2171,-121.2388
2010,216299,GRAPESWINE,53,Monterey,24241.0,4.18,101407.0,740.0,TONS,75036000,36.2171,-121.2388
2011,216299,GRAPESWINE,53,Monterey,24150.0,4.23,102074.0,723.0,TONS,73800000,36.2171,-121.2388
2012,216299,GRAPESWINE,53,Monterey,25248.0,3.96,100076.0,637.0,TONS,63719000,36.2171,-121.2388
2013,216299,GRAPESWINE,53,Monterey,32646.0,2.74,89400.0,673.0,TONS,60139000,36.2171,-121.2388
2014,216299,GRAPESWINE,53,Monterey,26844.0,3.1,83210.0,532.0,TONS,44247000,36.2171,-121.2388
2015,216299,GRAPESWINE,53,Monterey,24815.0,4.0,99325.0,405.0,TONS,40276000,36.2171,-121.2388
2016,216299,GRAPESWINE,53,Monterey,27305.0,3.76,102706.0,348.0,TONS,35706000,36.2171,-121.2388
2017,216299,GRAPESWINE,53,Monterey,28647.0,4.25,121692.0,315.0,TONS,38321000,36.2171,-121.2388
2018,216299,GRAPESWINE,53,Monterey,29792.0,3.93,117020.0,359.0,TONS,42022000,36.2171,-121.2388
2019,216299,GRAPESWINE,53,Monterey,28112.0,3.4,95635.0,374.0,TONS,35730000,36.2171,-121.2388
2020,216299,GRAPESWINE,53,Monterey,24673.0,3.64,89735.0,462.0,TONS,41458000,36.2171,-121.2388
1980,216299,GRAPESWINE,55,Napa,45200.0,2.2,99300.0,4646.48,TONS,461395000,38.5065,-122.3305
1981,216299,GRAPESWINE,55,Napa,44200.0,3.62,160000.0,5862.26,TONS,937962000,38.5065,-122.3305
1982,216299,GRAPESWINE,55,Napa,43400.0,4.26,185000.0,5614.05,TONS,1038600000,38.5065,-122.3305
1983,216299,GRAPESWINE,55,Napa,43600.0,3.26,142000.0,5287.55,TONS,750832000,38.5065,-122.3305
1984,216299,GRAPESWINE,55,Napa,43400.0,3.53,153000.0,4768.02,TONS,729507000,38.5065,-122.3305
1985,216299,GRAPESWINE,55,Napa,43000.0,2.88,124000.0,4410.76,TONS,546934000,38.5065,-122.3305
1986,216299,GRAPESWINE,55,Napa,43600.0,4.04,176000.0,4061.43,TONS,714811000,38.5065,-122.3305
1987,216299,GRAPESWINE,55,Napa,43600.0,4.01,175000.0,3749.91,TONS,656235000,38.5065,-122.3305
1988,216299,GRAPESWINE,55,Napa,43200.0,4.24,183000.0,3585.99,TONS,656236000,38.5065,-122.3305
1989,216299,GRAPESWINE,55,Napa,43600.0,2.8,122000.0,3470.84,TONS,423442000,38.5065,-122.3305
1990,216299,GRAPESWINE,55,Napa,43300.0,3.21,139000.0,3265.35,TONS,453883000,38.5065,-122.3305
1991,216299,GRAPESWINE,55,Napa,43031.0,3.32,142976.0,3462.25,TONS,495018700,38.5065,-122.3305
1992,216299,GRAPESWINE,55,Napa,42870.0,2.7,115864.0,3451.57,TONS,399913100,38.5065,-122.3305
1993,216299,GRAPESWINE,55,Napa,42338.0,3.43,145115.0,3256.77,TONS,472606600,38.5065,-122.3305
1994,216299,GRAPESWINE,55,Napa,42188.0,3.62,152776.0,3070.33,TONS,469072900,38.5065,-122.3305
1995,216299,GRAPESWINE,55,Napa,41910.0,4.32,181025.0,2987.43,TONS,540800000,38.5065,-122.3305
1996,216299,GRAPESWINE,55,Napa,40439.0,2.96,119874.0,2915.56,TONS,349500000,38.5065,-122.3305
1997,216299,GRAPESWINE,55,Napa,39106.0,3.29,128814.0,2985.7,TONS,384600000,38.5065,-122.3305
1998,216299,GRAPESWINE,55,Napa,37072.0,3.51,130099.0,2920.0,TONS,379930000,38.5065,-122.3305
1999,216299,GRAPESWINE,55,Napa,35095.0,3.6,126438.0,2802.0,TONS,354338000,38.5065,-122.3305
2000,216299,GRAPESWINE,55,Napa,32365.0,4.23,136962.0,2464.0,TONS,337469000,38.5065,-122.3305
2001,216299,GRAPESWINE,55,Napa,30506.0,3.39,103526.0,2143.0,TONS,221852000,38.5065,-122.3305
2002,216299,GRAPESWINE,55,Napa,30875.0,3.32,102355.0,1910.0,TONS,195481000,38.5065,-122.3305
2003,216299,GRAPESWINE,55,Napa,31184.0,4.62,144217.0,1724.0,TONS,248701000,38.5065,-122.3305
2004,216299,GRAPESWINE,55,Napa,30919.0,3.24,100251.0,1512.0,TONS,151595000,38.5065,-122.3305
2005,216299,GRAPESWINE,55,Napa,31514.0,3.49,109842.0,1310.0,TONS,143929000,38.5065,-122.3305
2006,216299,GRAPESWINE,55,Napa,32239.0,3.76,121292.0,1213.0,TONS,147161000,38.5065,-122.3305
2007,216299,GRAPESWINE,55,Napa,32034.0,3.48,111589.0,1205.0,TONS,134486000,38.5065,-122.3305
2008,216299,GRAPESWINE,55,Napa,31155.0,4.34,135256.0,1240.0,TONS,167682000,38.5065,-122.3305
2009,216299,GRAPESWINE,55,Napa,29993.0,4.61,138322.0,1260.0,TONS,174275000,38.5065,-122.3305
2010,216299,GRAPESWINE,55,Napa,28846.0,3.96,114304.0,1229.0,TONS,140484000,38.5065,-122.3305
2011,216299,GRAPESWINE,55,Napa,27858.0,4.77,132849.0,1157.0,TONS,153688000,38.5065,-122.3305
2012,216299,GRAPESWINE,55,Napa,29243.0,3.41,99777.0,982.0,TONS,97943000,38.5065,-122.3305
2013,216299,GRAPESWINE,55,Napa,28970.0,3.46,100180.0,820.0,TONS,82162000,38.5065,-122.3305
2014,216299,GRAPESWINE,55,Napa,27653.0,4.09,113220.0,757.0,TONS,85676000,38.5065,-122.3305
2015,216299,GRAPESWINE,55,Napa,25690.0,3.95,101407.0,772.0,TONS,78332000,38.5065,-122.3305
2016,216299,GRAPESWINE,55,Napa,24831.0,4.03,99996.0,768.0,TONS,76836000,38.5065,-122.3305
2017,216299,GRAPESWINE,55,Napa,25245.0,3.53,89084.0,714.0,TONS,63604000,38.5065,-122.3305
2018,216299,GRAPESWINE,55,Napa,24168.0,4.08,98687.0,773.0,TONS,76257000,38.5065,-122.3305
2019,216299,GRAPESWINE,55,Napa,22152.0,3.62,80155.0,732.0,TONS,58659000,38.5065,-122.3305
2020,216299,GRAPESWINE,55,Napa,22261.0,3.6,80112.0,622.0,TONS,49863000,38.5065,-122.3305
1983,216299,GRAPESWINE,57,Nevada,408.0,,,,TONS,2666000,39.3013,-120.7688
1984,216299,GRAPESWINE,57,Nevada,416.0,3.92,1630.0,1564.42,TONS,2550000,39.3013,-120.7688
1985,216299,GRAPESWINE,57,Nevada,416.0,4.52,1880.0,1284.57,TONS,2415000,39.3013,-120.7688
1986,216299,GRAPESWINE,57,Nevada,416.0,3.65,1520.0,1287.5,TONS,1957000,39.3013,-120.7688
1987,216299,GRAPESWINE,57,Nevada,417.0,3.33,1390.0,1386.33,TONS,1927000,39.3013,-120.7688
1988,216299,GRAPESWINE,57,Nevada,352.0,1.87,659.0,1349.01,TONS,889000,39.3013,-120.7688
1989,216299,GRAPESWINE,57,Nevada,342.0,3.86,1320.0,1341.67,TONS,1771000,39.3013,-120.7688
1990,216299,GRAPESWINE,57,Nevada,424.0,2.92,1240.0,1521.77,TONS,1887000,39.3013,-120.7688
1991,216299,GRAPESWINE,57,Nevada,312.0,2.75,858.0,1393.94,TONS,1196000,39.3013,-120.7688
1992,216299,GRAPESWINE,57,Nevada,343.0,5.19,1780.0,1101.12,TONS,1960000,39.3013,-120.7688
1993,216299,GRAPESWINE,57,Nevada,236.0,3.12,736.0,1402.17,TONS,1032000,39.3013,-120.7688
1994,216299,GRAPESWINE,57,Nevada,248.0,10.44,2590.0,542.63,TONS,1405400,39.3013,-120.7688
1995,216299,GRAPESWINE,57,Nevada,402.0,2.96,1189.0,1280.82,TONS,1522900,39.3013,-120.7688
1996,216299,GRAPESWINE,57,Nevada,385.0,4.23,1629.0,1280.91,TONS,2086600,39.3013,-120.7688
1997,216299,GRAPESWINE,57,Nevada,358.0,3.71,1329.0,1170.28,TONS,1555300,39.3013,-120.7688
1998,216299,GRAPESWINE,57,Nevada,350.0,3.72,1302.0,1294.55,TONS,1685500,39.3013,-120.7688
1999,216299,GRAPESWINE,57,Nevada,349.0,4.11,1434.0,1527.68,TONS,2190700,39.3013,-120.7688
2000,216299,GRAPESWINE,57,Nevada,356.0,3.67,1307.0,1350.8,TONS,1765500,39.3013,-120.7688
2001,216299,GRAPESWINE,57,Nevada,404.0,4.32,1746.0,1053.0,TONS,1839100,39.3013,-120.7688
2002,216299,GRAPESWINE,57,Nevada,348.0,3.0,1043.0,1192.0,TONS,1242900,39.3013,-120.7688
2003,216299,GRAPESWINE,57,Nevada,303.0,3.57,1082.0,1096.0,TONS,1185800,39.3013,-120.7688
2004,216299,GRAPESWINE,57,Nevada,201.0,4.49,902.0,1031.0,TONS,930400,39.3013,-120.7688
2005,216299,GRAPESWINE,57,Nevada,201.0,2.72,546.0,1105.0,TONS,603200,39.3013,-120.7688
2006,216299,GRAPESWINE,57,Nevada,201.0,5.29,1063.0,1099.0,TONS,1167800,39.3013,-120.7688
2007,216299,GRAPESWINE,57,Nevada,201.0,4.26,856.0,1068.0,TONS,913900,39.3013,-120.7688
2008,216299,GRAPESWINE,57,Nevada,201.0,2.46,495.0,1018.0,TONS,503900,39.3013,-120.7688
2009,216299,GRAPESWINE,57,Nevada,174.0,3.92,682.0,701.0,TONS,478300,39.3013,-120.7688
2010,216299,GRAPESWINE,57,Nevada,174.0,3.42,595.0,713.0,TONS,424100,39.3013,-120.7688
2011,216299,GRAPESWINE,57,Nevada,174.0,4.93,858.0,816.0,TONS,699800,39.3013,-120.7688
2012,216299,GRAPESWINE,57,Nevada,174.0,4.94,860.0,661.0,TONS,568200,39.3013,-120.7688
2013,216299,GRAPESWINE,57,Nevada,,,527.0,928.0,TONS,489200,39.3013,-120.7688
2014,216299,GRAPESWINE,57,Nevada,,,473.0,656.0,TONS,310300,39.3013,-120.7688
2015,216299,GRAPESWINE,57,Nevada,,,223.0,502.0,TONS,112000,39.3013,-120.7688
2016,216299,GRAPESWINE,57,Nevada,,,238.0,465.0,TONS,110700,39.3013,-120.7688
2017,216299,GRAPESWINE,57,Nevada,,,125.0,435.0,TONS,54400,39.3013,-120.7688
2018,216299,GRAPESWINE,57,Nevada,,,62.0,405.0,TONS,25100,39.3013,-120.7688
2019,216299,GRAPESWINE,57,Nevada,,,46.0,496.0,TONS,22800,39.3013,-120.7688
2020,216299,GRAPESWINE,57,Nevada,,,23.0,500.0,TONS,11500,39.3013,-120.7688
1982,216299,GRAPESWINE,61,Placer,315.0,2.79,879.0,2235.49,TONS,1965000,39.0634,-120.7177
1983,216299,GRAPESWINE,61,Placer,307.0,3.75,1150.0,1386.09,TONS,1594000,39.0634,-120.7177
1984,216299,GRAPESWINE,61,Placer,293.0,3.65,1070.0,1355.14,TONS,1450000,39.0634,-120.7177
1985,216299,GRAPESWINE,61,Placer,270.0,3.01,814.0,1371.01,TONS,1116000,39.0634,-120.7177
1986,216299,GRAPESWINE,61,Placer,265.0,3.11,823.0,1245.44,TONS,1025000,39.0634,-120.7177
1987,216299,GRAPESWINE,61,Placer,215.0,1.63,350.0,1488.57,TONS,521000,39.0634,-120.7177
1988,216299,GRAPESWINE,61,Placer,212.0,2.57,545.0,1390.83,TONS,758000,39.0634,-120.7177
1989,216299,GRAPESWINE,61,Placer,211.0,3.55,750.0,1225.33,TONS,919000,39.0634,-120.7177
2001,216299,GRAPESWINE,61,Placer,197.0,3.55,699.0,1100.14,TONS,769000,39.0634,-120.7177
2002,216299,GRAPESWINE,61,Placer,190.0,1.94,368.0,1089.67,TONS,401000,39.0634,-120.7177
2003,216299,GRAPESWINE,61,Placer,226.0,2.0,452.0,1070.8,TONS,484000,39.0634,-120.7177
2004,216299,GRAPESWINE,61,Placer,211.0,2.4,506.0,997.04,TONS,504500,39.0634,-120.7177
2005,216299,GRAPESWINE,61,Placer,212.0,2.31,490.0,1015.71,TONS,497700,39.0634,-120.7177
2006,216299,GRAPESWINE,61,Placer,190.0,2.71,515.0,873.59,TONS,449900,39.0634,-120.7177
2007,216299,GRAPESWINE,61,Placer,189.0,2.57,485.0,974.43,TONS,472600,39.0634,-120.7177
2008,216299,GRAPESWINE,61,Placer,230.0,2.24,515.0,781.94,TONS,402700,39.0634,-120.7177
2009,216299,GRAPESWINE,61,Placer,230.0,3.2,736.0,878.94,TONS,646900,39.0634,-120.7177
2010,216299,GRAPESWINE,61,Placer,200.0,1.76,352.0,1036.08,TONS,364700,39.0634,-120.7177
2011,216299,GRAPESWINE,61,Placer,130.0,3.0,390.0,1070.0,TONS,417300,39.0634,-120.7177
2012,216299,GRAPESWINE,61,Placer,40.0,1.5,60.0,1350.0,TONS,81000,39.0634,-120.7177
2013,216299,GRAPESWINE,61,Placer,111.0,2.58,286.0,434.0,TONS,124000,39.0634,-120.7177
2014,216299,GRAPESWINE,61,Placer,123.0,2.17,267.0,330.0,TONS,88100,39.0634,-120.7177
2015,216299,GRAPESWINE,61,Placer,125.0,2.13,266.0,395.0,TONS,105000,39.0634,-120.7177
2016,216299,GRAPESWINE,61,Placer,126.0,2.06,260.0,276.0,TONS,71800,39.0634,-120.7177
2017,216299,GRAPESWINE,61,Placer,126.0,1.36,171.0,211.0,TONS,36100,39.0634,-120.7177
2018,216299,GRAPESWINE,61,Placer,129.0,2.05,265.0,193.0,TONS,51100,39.0634,-120.7177
2019,216299,GRAPESWINE,61,Placer,129.0,2.0,258.0,265.0,TONS,68400,39.0634,-120.7177
2020,216299,GRAPESWINE,61,Placer,129.0,1.22,157.0,303.0,TONS,47600,39.0634,-120.7177
1980,216299,GRAPESWINE,65,Riverside,1740.0,6.72,11700.0,1623.93,TONS,19000000,33.7437,-115.9938
1981,216299,GRAPESWINE,65,Riverside,1730.0,3.82,6600.0,2503.64,TONS,16524000,33.7437,-115.9938
1982,216299,GRAPESWINE,65,Riverside,2310.0,3.81,8800.0,1623.52,TONS,14287000,33.7437,-115.9938
1983,216299,GRAPESWINE,65,Riverside,2530.0,3.44,8700.0,1520.34,TONS,13227000,33.7437,-115.9938
1984,216299,GRAPESWINE,65,Riverside,2630.0,2.09,5500.0,1746.18,TONS,9604000,33.7437,-115.9938
1985,216299,GRAPESWINE,65,Riverside,2630.0,3.8,10000.0,1363.9,TONS,13639000,33.7437,-115.9938
1986,216299,GRAPESWINE,65,Riverside,2720.0,3.93,10700.0,1274.3,TONS,13635000,33.7437,-115.9938
1987,216299,GRAPESWINE,65,Riverside,2670.0,4.01,10700.0,1274.21,TONS,13634000,33.7437,-115.9938
1988,216299,GRAPESWINE,65,Riverside,2740.0,3.15,8620.0,1240.37,TONS,10692000,33.7437,-115.9938
1989,216299,GRAPESWINE,65,Riverside,2772.0,2.3,6380.0,1050.31,TONS,6701000,33.7437,-115.9938
1990,216299,GRAPESWINE,65,Riverside,2100.0,3.2,6710.0,1093.74,TONS,7339000,33.7437,-115.9938
1991,216299,GRAPESWINE,65,Riverside,1891.0,3.45,6524.0,1085.99,TONS,7085000,33.7437,-115.9938
1992,216299,GRAPESWINE,65,Riverside,2165.0,1.85,4005.0,1121.07,TONS,4489900,33.7437,-115.9938
1993,216299,GRAPESWINE,65,Riverside,2000.0,1.7,3400.0,1184.0,TONS,4025600,33.7437,-115.9938
1994,216299,GRAPESWINE,65,Riverside,1500.0,2.4,3600.0,1111.0,TONS,3999600,33.7437,-115.9938
1995,216299,GRAPESWINE,65,Riverside,1650.0,2.5,4125.0,963.01,TONS,3972400,33.7437,-115.9938
1996,216299,GRAPESWINE,65,Riverside,1640.0,2.18,3575.0,668.03,TONS,2388200,33.7437,-115.9938
1997,216299,GRAPESWINE,65,Riverside,1266.0,3.29,4163.0,784.0,TONS,3263800,33.7437,-115.9938
1998,216299,GRAPESWINE,65,Riverside,1250.0,4.16,5200.0,677.0,TONS,3518000,33.7437,-115.9938
1999,216299,GRAPESWINE,65,Riverside,2302.0,4.5,10359.0,900.0,TONS,9323100,33.7437,-115.9938
2000,216299,GRAPESWINE,65,Riverside,2767.0,4.53,12532.0,974.0,TONS,12202100,33.7437,-115.9938
2001,216299,GRAPESWINE,65,Riverside,2319.0,4.83,11212.0,906.0,TONS,10153700,33.7437,-115.9938
2002,216299,GRAPESWINE,65,Riverside,1974.0,6.93,13680.0,987.0,TONS,13502800,33.7437,-115.9938
2003,216299,GRAPESWINE,65,Riverside,2085.0,6.35,13240.0,873.0,TONS,11552200,33.7437,-115.9938
2004,216299,GRAPESWINE,65,Riverside,2032.0,5.21,10587.0,874.0,TONS,9253000,33.7437,-115.9938
2005,216299,GRAPESWINE,65,Riverside,2048.0,2.75,5632.0,828.0,TONS,4663300,33.7437,-115.9938
2006,216299,GRAPESWINE,65,Riverside,2048.0,4.31,8826.0,520.0,TONS,4592000,33.7437,-115.9938
2007,216299,GRAPESWINE,65,Riverside,1968.0,4.35,8561.0,458.0,TONS,3924600,33.7437,-115.9938
2008,216299,GRAPESWINE,65,Riverside,2128.0,3.13,6661.0,653.0,TONS,4349600,33.7437,-115.9938
2009,216299,GRAPESWINE,65,Riverside,2211.0,3.07,6788.0,596.0,TONS,4048400,33.7437,-115.9938
2010,216299,GRAPESWINE,65,Riverside,2211.0,3.2,7075.0,622.0,TONS,4402600,33.7437,-115.9938
2011,216299,GRAPESWINE,65,Riverside,2274.0,4.45,10119.0,641.0,TONS,6484100,33.7437,-115.9938
2012,216299,GRAPESWINE,65,Riverside,3508.0,3.32,11647.0,537.0,TONS,6249900,33.7437,-115.9938
2013,216299,GRAPESWINE,65,Riverside,3148.0,3.94,12403.0,407.0,TONS,5046700,33.7437,-115.9938
2014,216299,GRAPESWINE,65,Riverside,3068.0,4.41,13530.0,393.0,TONS,5320300,33.7437,-115.9938
2015,216299,GRAPESWINE,65,Riverside,3006.0,3.71,11152.0,397.0,TONS,4428600,33.7437,-115.9938
2016,216299,GRAPESWINE,65,Riverside,2661.0,3.9,10378.0,335.0,TONS,3479700,33.7437,-115.9938
2017,216299,GRAPESWINE,65,Riverside,2583.0,4.12,10642.0,275.0,TONS,2923100,33.7437,-115.9938
2018,216299,GRAPESWINE,65,Riverside,2583.0,3.41,8810.0,249.0,TONS,2193400,33.7437,-115.9938
2019,216299,GRAPESWINE,65,Riverside,2377.0,4.07,9667.0,404.0,TONS,3903200,33.7437,-115.9938
2020,216299,GRAPESWINE,65,Riverside,1701.0,4.77,8108.0,238.0,TONS,1932300,33.7437,-115.9938
1980,216299,GRAPESWINE,67,Sacramento,36000.0,8.19,295000.0,528.73,TONS,155975000,38.4493,-121.3443
1981,216299,GRAPESWINE,67,Sacramento,35500.0,8.9,316000.0,555.13,TONS,175422000,38.4493,-121.3443
1982,216299,GRAPESWINE,67,Sacramento,36400.0,8.79,320000.0,583.68,TONS,186777000,38.4493,-121.3443
1983,216299,GRAPESWINE,67,Sacramento,35300.0,7.79,275000.0,618.84,TONS,170181000,38.4493,-121.3443
1984,216299,GRAPESWINE,67,Sacramento,33900.0,8.5,288000.0,639.59,TONS,184202000,38.4493,-121.3443
1985,216299,GRAPESWINE,67,Sacramento,31200.0,7.12,222000.0,577.18,TONS,128134000,38.4493,-121.3443
1986,216299,GRAPESWINE,67,Sacramento,30000.0,7.5,225000.0,581.62,TONS,130864000,38.4493,-121.3443
1987,216299,GRAPESWINE,67,Sacramento,29000.0,8.41,244000.0,533.26,TONS,130115000,38.4493,-121.3443
1988,216299,GRAPESWINE,67,Sacramento,32400.0,8.09,262000.0,570.74,TONS,149534000,38.4493,-121.3443
1989,216299,GRAPESWINE,67,Sacramento,27200.0,6.51,177000.0,525.01,TONS,92926000,38.4493,-121.3443
1990,216299,GRAPESWINE,67,Sacramento,24600.0,8.41,207000.0,447.13,TONS,92556000,38.4493,-121.3443
1991,216299,GRAPESWINE,67,Sacramento,25110.0,7.6,190836.0,495.5,TONS,94559000,38.4493,-121.3443
